;Profitcenter;Kostenart;Executed-Ist;Sign;Planentwurf;Plan;Produktbereich;Bezeichnung;Year
616;161001003;8456242;-139341.5625;minus;0.0;0.0;10 Bauen und Wohnen;Denkmalschutz und Denkmalpflege;2009
617;161001003;-1083300314;619216.8125;plus;0.0;0.0;10 Bauen und Wohnen;Denkmalschutz und Denkmalpflege;2009
618;161001207;4589942;-3655816.75;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Verkehrsplanung;2009
619;161001207;2108918702;5880244.0;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Verkehrsplanung;2009
620;162000900;1309103247;-324983.78125;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;PB09 Räuml.Planung,Entw.,Geoinformation;2009
621;162000900;1215103247;174784.0;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;PB09 Räuml.Planung,Entw.,Geoinformation;2009
622;162000906;240187898;1789557.75;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Ortsbaurecht;2009
623;162000906;290057171;-80421.828125;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Ortsbaurecht;2009
624;162000907;1057388593;-1115433.0;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Liegenschaftskataster, Geodaten;2009
625;162000907;1509629499;5127508.0;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Liegenschaftskataster, Geodaten;2009
626;162000908;241834315;1578722.875;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstücksneuordnung;2009
627;162000908;573452077;-820730.4375;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstücksneuordnung;2009
628;162000909;153581595;1627233.375;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstückswertermittlung;2009
629;162000909;482561574;-205953.140625;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstückswertermittlung;2009
630;163000000;1092068792;203648.5625;plus;0.0;0.0;00;Produktbereichsübergreifend;2009
631;163000000;2126068792;-261390.5625;minus;0.0;0.0;00;Produktbereichsübergreifend;2009
632;163000904;-520623736;1706952.625;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Finanzierung von Erschließungsmaßnahmen;2009
633;163000904;17065532;-182805.109375;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Finanzierung von Erschließungsmaßnahmen;2009
634;163001001;-140010204;4019036.75;plus;0.0;0.0;10 Bauen und Wohnen;Maßnahmen der Bauaufsicht;2009
635;163001001;107584152;-2383106.5;minus;0.0;0.0;10 Bauen und Wohnen;Maßnahmen der Bauaufsicht;2009
636;166000000;1215103204;656953.0625;plus;0.0;0.0;00;Produktbereichsübergreifend;2009
637;166000000;1215103204;-810173.5;minus;0.0;0.0;00;Produktbereichsübergreifend;2009
638;166000112;1053906153;-51860.171875;minus;0.0;0.0;01 Innere Verwaltung;Bauhof, Servicebereich und Brunnen;2009
639;166000112;134340316;1048118.5625;plus;0.0;0.0;01 Innere Verwaltung;Bauhof, Servicebereich und Brunnen;2009
640;166001103;1580458736;51072316.0;plus;0.0;0.0;11 Ver- und Entsorgung;Entwässerung und Abwasserbeseitigung;2009
641;166001103;345854459;-84653536.0;minus;0.0;0.0;11 Ver- und Entsorgung;Entwässerung und Abwasserbeseitigung;2009
642;166001201;269311447;-19739314.0;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Gemeindestraßen;2009
643;166001201;1609668571;55296528.0;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Gemeindestraßen;2009
644;166001202;1468195483;2207255.0;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Kreisstraßen;2009
645;166001202;153223611;-727024.875;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Kreisstraßen;2009
646;166001203;1468917870;2871558.5;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Landesstraßen;2009
647;166001203;151917134;-979331.5;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Landesstraßen;2009
648;166001204;1491567972;7395205.5;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Bundesstraßen;2009
649;166001204;164216478;-3960545.0;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Bundesstraßen;2009
650;166001205;112767975;-1950624.5;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Parkeinrichtungen;2009
651;166001205;22251163;101117.070312;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Parkeinrichtungen;2009
652;166001206;107035172;-17479.7597656;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;ÖPNV;2009
653;166001206;-91084725;4101296.5;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;ÖPNV;2009
654;166001308;115635261;-494430.84375;minus;0.0;0.0;13 Natur- und Landschaftspflege;Hochwasserschutz und Gewässer;2009
655;166001308;-1210303239;2789068.0;plus;0.0;0.0;13 Natur- und Landschaftspflege;Hochwasserschutz und Gewässer;2009
656;168001300;340593469;-686389.0625;minus;0.0;0.0;13 Natur- und Landschaftspflege;PB13 Natur- und Landschaftspflege;2009
657;168001300;246593469;670578.0;plus;0.0;0.0;13 Natur- und Landschaftspflege;PB13 Natur- und Landschaftspflege;2009
658;168001301;312993458;14704892.0;plus;0.0;0.0;13 Natur- und Landschaftspflege;Öffentliches Grün;2009
659;168001301;1351974562;-5203722.0;minus;0.0;0.0;13 Natur- und Landschaftspflege;Öffentliches Grün;2009
660;168001302;260208707;1286238.125;plus;0.0;0.0;13 Natur- und Landschaftspflege;Forstwirtschaft;2009
661;168001302;39176734;-227019.859375;minus;0.0;0.0;13 Natur- und Landschaftspflege;Forstwirtschaft;2009
662;168001303;320780990;-7170307.0;minus;0.0;0.0;13 Natur- und Landschaftspflege;Friedhöfe;2009
663;168001303;282163747;7284020.0;plus;0.0;0.0;13 Natur- und Landschaftspflege;Friedhöfe;2009
664;168001719;2785180;-4053.77001953;minus;0.0;0.0;17 Stiftungen;Stiftung Fritz Kirstein;2009
665;168001719;1094800;4053.77001953;plus;0.0;0.0;17 Stiftungen;Stiftung Fritz Kirstein;2009
666;170000000;-1040897064;-172911.921875;minus;0.0;0.0;00;Produktbereichsübergreifend;2009
667;170000000;-1134897064;132934.0625;plus;0.0;0.0;00;Produktbereichsübergreifend;2009
668;170000111;-309406536;-6852988.0;minus;0.0;0.0;01 Innere Verwaltung;Kfz- und Gerätemanagement;2009
669;170000111;1467090263;6707718.5;plus;0.0;0.0;01 Innere Verwaltung;Kfz- und Gerätemanagement;2009
670;170001102;2039660351;43189624.0;plus;0.0;0.0;11 Ver- und Entsorgung;Abfallwirtschaft;2009
671;170001102;-1807271618;-41906144.0;minus;0.0;0.0;11 Ver- und Entsorgung;Abfallwirtschaft;2009
672;170001104;1602330;21291.9296875;plus;0.0;0.0;11 Ver- und Entsorgung;Dienstleistungen für DSD;2009
673;170001104;1073230;-21291.9296875;minus;0.0;0.0;11 Ver- und Entsorgung;Dienstleistungen für DSD;2009
674;170001208;1632296435;9899117.0;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Straßenreinigung und Winterdienst;2009
675;170001208;-2109987239;-8685828.0;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Straßenreinigung und Winterdienst;2009
676;190000104;-211124017;776478.6875;plus;0.0;0.0;01 Innere Verwaltung;Koordination Integration;2009
677;190000104;4956442;-95689.609375;minus;0.0;0.0;01 Innere Verwaltung;Koordination Integration;2009
678;190001504;-363845454;507643.46875;plus;0.0;0.0;15 Wirtschaft und Tourismus;Veranstaltungskoordination;2009
679;190001504;99995585;-27886.1699219;minus;0.0;0.0;15 Wirtschaft und Tourismus;Veranstaltungskoordination;2009
680;190400412;2883932;-1555.16003418;minus;0.0;0.0;04 Kultur und Wissenschaft;Wissenschaft;2009
681;190400412;1899822432;195008.953125;plus;0.0;0.0;04 Kultur und Wissenschaft;Wissenschaft;2009
682;190600903;570562779;261127.59375;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Koordination Stadtentwicklung;2009
683;190600903;7877252;-10663.1699219;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Koordination Stadtentwicklung;2009
684;100000000;197116862;5048.81982422;plus;0.0;0.0;00;Produktbereichsübergreifend;2010
685;100000000;193010242;-5048.8203125;minus;0.0;0.0;00;Produktbereichsübergreifend;2010
686;100000100;191477233;-3519130.25;minus;0.0;0.0;01 Innere Verwaltung;PB01 Innere Verwaltung;2010
687;100000100;218157643;3519130.25;plus;0.0;0.0;01 Innere Verwaltung;PB01 Innere Verwaltung;2010
688;101000102;203534019;-1505392.75;minus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2010
689;101000102;-2117547445;2981117.0;plus;0.0;0.0;01 Innere Verwaltung;Int. Profil und Zielgruppenservice;2010
690;102000103;624865864;-1293971.125;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2010
691;102000103;-1681926269;4813614.5;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsführung;2010
692;103001500;87104440;-172554.6875;minus;0.0;0.0;15 Wirtschaft und Tourismus;PB15 Wirtschaft und Tourismus;2010
693;103001500;87104440;172554.6875;plus;0.0;0.0;15 Wirtschaft und Tourismus;PB15 Wirtschaft und Tourismus;2010
694;103001501;109941686;-496548.53125;minus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2010
695;103001501;1627264377;2440066.25;plus;0.0;0.0;15 Wirtschaft und Tourismus;Wirtschaftsförderung;2010
696;103001502;116681510;-355170.5;minus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2010
697;103001502;1632581985;2045292.625;plus;0.0;0.0;15 Wirtschaft und Tourismus;Tourismus;2010
698;103001503;5910960;-363741.53125;minus;0.0;0.0;15 Wirtschaft und Tourismus;Beethovenhalle (BgA);2010
699;103001503;4055370;363741.625;plus;0.0;0.0;15 Wirtschaft und Tourismus;Beethovenhalle (BgA);2010
700;104000105;1975875835;-218697.59375;minus;0.0;0.0;01 Innere Verwaltung;Gleichstellung von Frau und Mann;2010
701;104000105;302620958;267162.4375;plus;0.0;0.0;01 Innere Verwaltung;Gleichstellung von Frau und Mann;2010
702;110000100;622069731;-119349.242188;minus;0.0;0.0;01 Innere Verwaltung;PB01 Innere Verwaltung;2010
703;110000100;-505930449;99816.0859375;plus;0.0;0.0;01 Innere Verwaltung;PB01 Innere Verwaltung;2010
704;110000101;2872960;-36757.140625;minus;0.0;0.0;01 Innere Verwaltung;Politische Gremien;2010
705;110000101;-1154958620;6646928.5;plus;0.0;0.0;01 Innere Verwaltung;Politische Gremien;2010
706;110000106;1975875856;-842332.3125;minus;0.0;0.0;01 Innere Verwaltung;Beschäftigtenvertretung;2010
707;110000106;1068314553;951591.0;plus;0.0;0.0;01 Innere Verwaltung;Beschäftigtenvertretung;2010
708;110000109;-382234766;-3963274.0;minus;0.0;0.0;01 Innere Verwaltung;Zentrale Dienste;2010
709;110000109;-540358230;8034880.5;plus;0.0;0.0;01 Innere Verwaltung;Zentrale Dienste;2010
710;110000117;-838971346;-44375884.0;minus;0.0;0.0;01 Innere Verwaltung;Personalmanagement;2010
711;110000117;687491947;50152544.0;plus;0.0;0.0;01 Innere Verwaltung;Personalmanagement;2010
712;110000125;1975875844;-593483.6875;minus;0.0;0.0;01 Innere Verwaltung;Verwaltungsorganisation;2010
713;110000125;-1931216935;609134.1875;plus;0.0;0.0;01 Innere Verwaltung;Verwaltungsorganisation;2010
714;110200126;1425984707;-1482033.0;minus;0.0;0.0;01 Innere Verwaltung;IT-Betrieb;2010
715;110200126;62329856;8650754.0;plus;0.0;0.0;01 Innere Verwaltung;IT-Betrieb;2010
716;110660130;-494120744;729514.4375;plus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Bonn;2010
717;110660130;1320122353;-353513.46875;minus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Bonn;2010
718;110770131;1420757809;847276.5;plus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Bad Godesberg;2010
719;110770131;1329937580;-255234.859375;minus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Bad Godesberg;2010
720;110880132;1431178850;-296427.875;minus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Beuel;2010
721;110880132;88047914;804257.5625;plus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Beuel;2010
722;110990133;1329035420;-320087.75;minus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Hardtberg;2010
723;110990133;1398175433;735419.625;plus;0.0;0.0;01 Innere Verwaltung;Bezirksverwaltungsstelle Hardtberg;2010
724;113000114;385662755;-218882.5625;minus;0.0;0.0;01 Innere Verwaltung;Presse- und Öffentlichkeitsarbeit;2010
725;113000114;1454579792;2451035.75;plus;0.0;0.0;01 Innere Verwaltung;Presse- und Öffentlichkeitsarbeit;2010
726;114000107;-715681923;-2238785.75;minus;0.0;0.0;01 Innere Verwaltung;Rechnungsprüfung;2010
727;114000107;-695124473;2211999.75;plus;0.0;0.0;01 Innere Verwaltung;Rechnungsprüfung;2010
728;120000120;-956154737;3450528.75;plus;0.0;0.0;01 Innere Verwaltung;Finanzmanagement;2010
729;120000120;698111396;-2702280.5;minus;0.0;0.0;01 Innere Verwaltung;Finanzmanagement;2010
730;120001505;5835110;-3284714.0;minus;0.0;0.0;15 Wirtschaft und Tourismus;Kongresszentrum;2010
731;120001505;1892187710;4911486.0;plus;0.0;0.0;15 Wirtschaft und Tourismus;Kongresszentrum;2010
732;120001605;11472300;-177811120.0;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Allgemeine Zuweisungen/Umlagen/Abgaben;2010
733;120001605;297812129;74462632.0;plus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Allgemeine Zuweisungen/Umlagen/Abgaben;2010
734;120100129;7387419;-78219736.0;minus;0.0;0.0;01 Innere Verwaltung;Gebäudemanagement (SGB);2010
735;120100129;1420191036;116308008.0;plus;0.0;0.0;01 Innere Verwaltung;Gebäudemanagement (SGB);2010
736;120101601;667492231;-24817604.0;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Kreditwirtschaft;2010
737;120101601;20225000;24815218.0;plus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Kreditwirtschaft;2010
738;120101602;1851390;-731151.6875;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Anlage von Finanzmitteln;2010
739;120101602;529110;100002.15625;plus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Anlage von Finanzmitteln;2010
740;120101603;13701100;8266961.0;plus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Liquiditätsmanagement;2010
741;120101603;668247431;-7016502.5;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Liquiditätsmanagement;2010
742;120101604;1667410;549916.0;plus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Forderungsverwaltung;2010
743;120101604;5074400;-52686.3203125;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Forderungsverwaltung;2010
744;120201006;465100;-419694.4375;minus;0.0;0.0;10 Bauen und Wohnen;Wohnraumversorgung durch Unternehmen;2010
745;120201510;2388300;-361801.53125;minus;0.0;0.0;15 Wirtschaft und Tourismus;Anteile an Unternehmen;2010
746;120201510;2126000;3276993.5;plus;0.0;0.0;15 Wirtschaft und Tourismus;Anteile an Unternehmen;2010
747;121000100;2032069982;38120.1914062;plus;0.0;0.0;01 Innere Verwaltung;PB01 Innere Verwaltung;2010
748;121000100;2032069982;-38120.1914062;minus;0.0;0.0;01 Innere Verwaltung;PB01 Innere Verwaltung;2010
749;121000121;1875018601;5009073.5;plus;0.0;0.0;01 Innere Verwaltung;Finanzbuchhaltung;2010
750;121000121;-1540713873;-5411941.5;minus;0.0;0.0;01 Innere Verwaltung;Finanzbuchhaltung;2010
751;121000122;-1638161938;-1556606.375;minus;0.0;0.0;01 Innere Verwaltung;Verw. von Steuern und Benutzungsgebühren;2010
752;121000122;255767323;2828788.0;plus;0.0;0.0;01 Innere Verwaltung;Verw. von Steuern und Benutzungsgebühren;2010
753;121201606;23623460;33686192.0;plus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Steuern;2010
754;121201606;42700931;-390252192.0;minus;0.0;0.0;16 Allgemeine Finanzwirtschaft;Steuern;2010
755;123000000;745103724;54946.5976562;plus;0.0;0.0;00;Produktbereichsübergreifend;2010
756;123000000;1873103904;-90241.640625;minus;0.0;0.0;00;Produktbereichsübergreifend;2010
757;123000110;-1619599399;762936.1875;plus;0.0;0.0;01 Innere Verwaltung;Zentrale Vergabedienstleistungen;2010
758;123000110;1223875730;-415159.96875;minus;0.0;0.0;01 Innere Verwaltung;Zentrale Vergabedienstleistungen;2010
759;123000128;-1519175743;14068461.0;plus;0.0;0.0;01 Innere Verwaltung;Liegenschaftsmanagement;2010
760;123000128;342167045;-14874131.0;minus;0.0;0.0;01 Innere Verwaltung;Liegenschaftsmanagement;2010
761;123000905;-1712501154;184979.296875;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Straßenrecht und Wettbewerbe;2010
762;123000905;96906030;-18008.2304688;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Straßenrecht und Wettbewerbe;2010
763;123001004;-1801373019;1014503.3125;plus;0.0;0.0;10 Bauen und Wohnen;Wohnungsbauförderung;2010
764;123001004;101119030;-173484.703125;minus;0.0;0.0;10 Bauen und Wohnen;Wohnungsbauförderung;2010
765;123001506;201789081;-1162341.625;minus;0.0;0.0;15 Wirtschaft und Tourismus;Beethovenhalle (BgA) neu ab 2010;2010
766;123001506;1062055260;2927062.5;plus;0.0;0.0;15 Wirtschaft und Tourismus;Beethovenhalle (BgA) neu ab 2010;2010
767;123001718;3246910;124486.140625;plus;0.0;0.0;17 Stiftungen;Stiftung Julius Barthels;2010
768;123001718;8287000;-124486.140625;minus;0.0;0.0;17 Stiftungen;Stiftung Julius Barthels;2010
769;130000000;-1886896671;-41884.25;minus;0.0;0.0;00;Produktbereichsübergreifend;2010
770;130000000;-1698896659;41884.25;plus;0.0;0.0;00;Produktbereichsübergreifend;2010
771;130000127;229047830;-3411635.25;minus;0.0;0.0;01 Innere Verwaltung;Recht;2010
772;130000127;828234936;3816379.0;plus;0.0;0.0;01 Innere Verwaltung;Recht;2010
773;130000512;284884139;-699.539978027;minus;0.0;0.0;05 Soziale Leistungen;Sozialversicherungsangelegenheiten;2010
774;130000512;-899793881;77056.6015625;plus;0.0;0.0;05 Soziale Leistungen;Sozialversicherungsangelegenheiten;2010
775;130000513;286557510;-336902.34375;minus;0.0;0.0;05 Soziale Leistungen;Lastenausgleich;2010
776;130000513;-1462124040;651464.9375;plus;0.0;0.0;05 Soziale Leistungen;Lastenausgleich;2010
777;133000200;745105003;773408.8125;plus;0.0;0.0;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2010
778;133000200;1873105183;-848181.8125;minus;0.0;0.0;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2010
779;133000201;26634083;-695776.6875;minus;0.0;0.0;02 Sicherheit und Ordnung;Allgemeine Sicherheit und Ordnung;2010
780;133000201;1164053783;4125556.0;plus;0.0;0.0;02 Sicherheit und Ordnung;Allgemeine Sicherheit und Ordnung;2010
781;133000202;10243840;-388571.625;minus;0.0;0.0;02 Sicherheit und Ordnung;Gewerbewesen;2010
782;133000202;-261067693;690778.625;plus;0.0;0.0;02 Sicherheit und Ordnung;Gewerbewesen;2010
783;133000203;890339728;1128744.875;plus;0.0;0.0;02 Sicherheit und Ordnung;Märkte (BgA);2010
784;133000203;112441265;-1161166.5;minus;0.0;0.0;02 Sicherheit und Ordnung;Märkte (BgA);2010
785;133000204;36552681;-11274165.0;minus;0.0;0.0;02 Sicherheit und Ordnung;Verkehrsang. Fahr-u.Beförd-erl. Kfz-Ang.;2010
786;133000204;-146516902;9469579.0;plus;0.0;0.0;02 Sicherheit und Ordnung;Verkehrsang. Fahr-u.Beförd-erl. Kfz-Ang.;2010
787;133000205;-1775431022;9215577.0;plus;0.0;0.0;02 Sicherheit und Ordnung;Einwohnerangelegenheiten;2010
788;133000205;1055199775;-3686490.5;minus;0.0;0.0;02 Sicherheit und Ordnung;Einwohnerangelegenheiten;2010
789;133000206;2128570420;2287262.5;plus;0.0;0.0;02 Sicherheit und Ordnung;Personenstandswesen;2010
790;133000206;12068850;-742092.3125;minus;0.0;0.0;02 Sicherheit und Ordnung;Personenstandswesen;2010
791;133000207;945110727;443101.03125;plus;0.0;0.0;02 Sicherheit und Ordnung;Wahlen;2010
792;133000207;4781343;-76781.8125;minus;0.0;0.0;02 Sicherheit und Ordnung;Wahlen;2010
793;137000200;-1416896654;-727234.3125;minus;0.0;0.0;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2010
794;137000200;-1416896654;727234.3125;plus;0.0;0.0;02 Sicherheit und Ordnung;PB02 Sicherheit und Ordnung;2010
795;137000219;1355587845;-4895868.5;minus;0.0;0.0;02 Sicherheit und Ordnung;Brandschutz;2010
796;137000219;-1428105485;21804160.0;plus;0.0;0.0;02 Sicherheit und Ordnung;Brandschutz;2010
797;137000220;1071922752;3032370.5;plus;0.0;0.0;02 Sicherheit und Ordnung;Abwehr von Großschadensereignissen;2010
798;137000220;963031989;-464397.03125;minus;0.0;0.0;02 Sicherheit und Ordnung;Abwehr von Großschadensereignissen;2010
799;137000221;867795599;-11128538.0;minus;0.0;0.0;02 Sicherheit und Ordnung;Rettungsdienst (KRE);2010
800;137000221;1782800113;10495642.0;plus;0.0;0.0;02 Sicherheit und Ordnung;Rettungsdienst (KRE);2010
801;137001720;1009100;1736.26000977;plus;0.0;0.0;17 Stiftungen;Stiftung zur Förderung der Feuerwehr;2010
802;137001720;5327710;-1736.26000977;minus;0.0;0.0;17 Stiftungen;Stiftung zur Förderung der Feuerwehr;2010
803;140000300;-1856763941;536657.6875;plus;0.0;0.0;03 Schulträgeraufgaben;PB03 Schulträgeraufgaben;2010
804;140000300;-728214609;-622504.375;minus;0.0;0.0;03 Schulträgeraufgaben;PB03 Schulträgeraufgaben;2010
805;140000301;802480096;26984268.0;plus;0.0;0.0;03 Schulträgeraufgaben;Grundschulen;2010
806;140000301;429472170;-10659731.0;minus;0.0;0.0;03 Schulträgeraufgaben;Grundschulen;2010
807;140000302;356898413;3684933.5;plus;0.0;0.0;03 Schulträgeraufgaben;Hauptschulen;2010
808;140000302;117772618;-576524.1875;minus;0.0;0.0;03 Schulträgeraufgaben;Hauptschulen;2010
809;140000303;122840938;-852392.5;minus;0.0;0.0;03 Schulträgeraufgaben;Realschulen;2010
810;140000303;367779583;4940377.0;plus;0.0;0.0;03 Schulträgeraufgaben;Realschulen;2010
811;140000304;133982158;-2050761.75;minus;0.0;0.0;03 Schulträgeraufgaben;Gymnasien;2010
812;140000304;466323875;11464598.0;plus;0.0;0.0;03 Schulträgeraufgaben;Gymnasien;2010
813;140000305;270258340;4706549.5;plus;0.0;0.0;03 Schulträgeraufgaben;Gesamtschulen;2010
814;140000305;118230010;-622455.6875;minus;0.0;0.0;03 Schulträgeraufgaben;Gesamtschulen;2010
815;140000306;233080293;-835983.9375;minus;0.0;0.0;03 Schulträgeraufgaben;Förderschulen;2010
816;140000306;745793976;3588653.5;plus;0.0;0.0;03 Schulträgeraufgaben;Förderschulen;2010
817;140000307;129915468;-974773.875;minus;0.0;0.0;03 Schulträgeraufgaben;Berufskollegs;2010
818;140000307;189127561;6770449.0;plus;0.0;0.0;03 Schulträgeraufgaben;Berufskollegs;2010
819;140000308;9418630;-73048.09375;minus;0.0;0.0;03 Schulträgeraufgaben;Schülerbeförderung;2010
820;140000308;-1046542491;6625421.0;plus;0.0;0.0;03 Schulträgeraufgaben;Schülerbeförderung;2010
821;140000309;97118033;-493591.75;minus;0.0;0.0;03 Schulträgeraufgaben;Fördermaßnahmen für Schüler;2010
822;140000309;-1137789454;1152288.75;plus;0.0;0.0;03 Schulträgeraufgaben;Fördermaßnahmen für Schüler;2010
823;140000310;400330128;-313840.6875;minus;0.0;0.0;03 Schulträgeraufgaben;Sonstige schulische Aufgaben;2010
824;140000310;-1060079564;1307654.75;plus;0.0;0.0;03 Schulträgeraufgaben;Sonstige schulische Aufgaben;2010
825;140001702;2792510;-4570.25;minus;0.0;0.0;17 Stiftungen;Stiftung Thomas Hansen;2010
826;140001702;2002600;4570.25;plus;0.0;0.0;17 Stiftungen;Stiftung Thomas Hansen;2010
827;140001703;11713120;-47653.8085938;minus;0.0;0.0;17 Stiftungen;Stiftung Peter Kemper;2010
828;140001703;40030266;47653.8085938;plus;0.0;0.0;17 Stiftungen;Stiftung Peter Kemper;2010
829;141000400;-664897299;-86431.1171875;minus;0.0;0.0;04 Kultur und Wissenschaft;PB04 Kultur und Wissenschaft;2010
830;141000400;-1792897479;64161.4882812;plus;0.0;0.0;04 Kultur und Wissenschaft;PB04 Kultur und Wissenschaft;2010
831;141000401;1706146351;-242585.28125;minus;0.0;0.0;04 Kultur und Wissenschaft;Kulturelle Projekte;2010
832;141000401;-2025718292;1131793.25;plus;0.0;0.0;04 Kultur und Wissenschaft;Kulturelle Projekte;2010
833;141000402;4146783;-59119.8203125;minus;0.0;0.0;04 Kultur und Wissenschaft;Kulturförderung freie Träger;2010
834;141000402;621402048;5667434.5;plus;0.0;0.0;04 Kultur und Wissenschaft;Kulturförderung freie Träger;2010
835;141000403;376000109;-8.17000007629;minus;0.0;0.0;04 Kultur und Wissenschaft;Beethovenpflege;2010
836;141000403;752000259;8.17000007629;plus;0.0;0.0;04 Kultur und Wissenschaft;Beethovenpflege;2010
837;141001704;2792510;-316.890014648;minus;0.0;0.0;17 Stiftungen;Stiftung Konrad Adenauer;2010
838;141001704;1009100;316.890014648;plus;0.0;0.0;17 Stiftungen;Stiftung Konrad Adenauer;2010
839;141001705;1009100;10770.6699219;plus;0.0;0.0;17 Stiftungen;Stiftung August Kaiser;2010
840;141001705;3254210;-10770.6699219;minus;0.0;0.0;17 Stiftungen;Stiftung August Kaiser;2010
841;141001706;2311400;-10000.0;minus;0.0;0.0;17 Stiftungen;Dorothea-von-Stetten-Stiftung;2010
842;141001706;543190;10000.0;plus;0.0;0.0;17 Stiftungen;Dorothea-von-Stetten-Stiftung;2010
843;141001707;1524100;11286.2197266;plus;0.0;0.0;17 Stiftungen;Stiftung Dr. Werner Borchert;2010
844;141001707;3242130;-11286.2197266;minus;0.0;0.0;17 Stiftungen;Stiftung Dr. Werner Borchert;2010
845;141200410;1478300035;11872089.0;plus;0.0;0.0;04 Kultur und Wissenschaft;Beethoven Orchester;2010
846;141200410;587025263;-4377471.5;minus;0.0;0.0;04 Kultur und Wissenschaft;Beethoven Orchester;2010
847;141300409;227238459;-1448923.75;minus;0.0;0.0;04 Kultur und Wissenschaft;Kunstmuseum;2010
848;141300409;-897482006;6638193.5;plus;0.0;0.0;04 Kultur und Wissenschaft;Kunstmuseum;2010
849;141400407;23364763;-117092.390625;minus;0.0;0.0;04 Kultur und Wissenschaft;Stadtarchiv;2010
850;141400407;2075364574;1497979.375;plus;0.0;0.0;04 Kultur und Wissenschaft;Stadtarchiv;2010
851;141500408;-1530254184;885660.0625;plus;0.0;0.0;04 Kultur und Wissenschaft;Stadtmuseum;2010
852;141500408;123273863;-98930.59375;minus;0.0;0.0;04 Kultur und Wissenschaft;Stadtmuseum;2010
